,0
0,80.52612
1,80.537155
2,80.595184
3,80.60738
4,80.576614
5,80.5589
6,80.551956
7,80.51782
8,80.51013
9,80.50514
10,80.47119
11,80.475426
12,80.4943
13,80.488556
14,80.457504
15,80.44517
16,80.44638
17,80.41207
18,80.40299
19,80.42529
20,80.47777
21,80.487175
22,80.48237
23,80.476944
24,80.43603
25,80.43576
26,80.46082
27,80.438614
28,80.43591
29,80.412895
30,80.412674
31,80.43876
32,80.472595
33,80.44533
34,80.38044
35,80.31364
36,80.333176
37,80.369835
38,80.392075
39,80.403404
40,80.375206
41,80.35475
42,80.3414
43,80.39073
44,80.46744
45,80.49811
46,80.47389
47,80.44178
48,80.39877
49,80.36274
50,80.34073
51,80.340485
52,80.37566
53,80.40981
54,80.40524
55,80.38529
56,80.415764
57,80.43601
58,80.429855
59,80.43312
60,80.45178
61,80.442764
62,80.42817
63,80.4448
64,80.46627
65,80.46878
66,80.46233
67,80.43769
68,80.45958
69,80.49217
70,80.4898
71,80.49229
72,80.49404
73,80.51421
74,80.51938
75,80.51991
76,80.49754
77,80.50107
78,80.54768
79,80.556015
80,80.55168
81,80.52059
82,80.49801
83,80.48311
84,80.4901
85,80.50671
86,80.51074
87,80.52591
88,80.53941
89,80.548294
90,80.530014
91,80.51523
92,80.55572
93,80.492645
94,80.46741
95,80.47916
96,80.51612
97,80.56143
98,80.59541
99,80.61185
100,80.596
101,80.56171
102,80.50107
103,80.48648
104,80.49206
105,80.47798
106,80.439804
107,80.43427
108,80.45716
109,80.502716
110,80.49381
111,80.46909
112,80.469246
113,80.43392
114,80.36482
115,80.3201
116,80.27774
117,80.25246
118,80.301544
119,80.396286
120,80.40909
121,80.3927
122,80.37108
123,80.34024
124,80.2937
125,80.314926
126,80.30287
127,80.31392
128,80.33036
129,80.31438
130,80.30499
131,80.307526
132,80.293816
133,80.20858
134,80.11506
135,80.046196
136,79.886215
137,79.78477
138,79.85535
139,79.91336
140,79.90499
141,79.84595
142,79.72762
143,79.58192
144,79.54741
145,79.54011
146,79.61892
147,79.63748
148,79.61165
149,79.52479
150,79.51012
151,79.56654
152,79.5643
153,79.50274
154,79.45894
155,79.42105
156,79.29199
157,79.16505
158,79.08541
159,78.95722
160,78.889404
161,78.91918
162,78.97795
163,78.91961
164,78.89237
165,78.87471
166,78.825905
167,78.78465
168,78.66944
169,78.57634
170,78.440346
171,78.42469
172,78.441574
173,78.4487
174,78.4488
175,78.407166
176,78.34184
177,78.32173
178,78.29557
179,78.3209
180,78.31966
181,78.24693
182,78.21889
183,78.17983
184,78.243416
185,78.23628
186,78.16323
187,78.12722
188,78.12103
189,78.06801
190,78.04388
191,78.146835
192,78.187195
193,78.17215
194,78.18246
195,78.15805
196,78.198654
197,78.22234
198,78.14506
199,78.075165
200,78.02516
201,77.93155
202,77.95704
203,78.01113
204,77.930214
205,77.96877
206,77.94828
207,77.97101
208,77.89849
209,77.87382
210,77.89828
211,77.83577
212,77.82541
213,77.85527
214,77.81277
215,77.76635
216,77.781456
217,77.751526
218,77.627365
219,77.62717
220,77.736275
221,77.72793
222,77.70493
223,77.72316
224,77.69977
225,77.581696
226,77.570366
227,77.60898
228,77.61572
229,77.616035
230,77.64482
231,77.70745
232,77.82062
233,77.835304
234,77.810036
235,77.76256
236,77.71546
237,77.62155
238,77.54834
239,77.5818
240,77.60776
241,77.6792
242,77.66279
243,77.58456
244,77.592606
245,77.63432
246,77.58473
247,77.58249
248,77.54405
249,77.465355
250,77.43092
251,77.44381
252,77.44243
253,77.47504
254,77.50623
255,77.63301
256,77.2923
257,77.33781
258,77.50968
259,77.571594
260,77.54424
261,77.50197
262,77.460335
263,77.39074
264,77.39178
265,77.38853
266,77.371124
267,77.410675
268,77.43093
269,77.51746
270,77.48143
271,77.529495
272,77.60548
273,77.64104
274,77.50391
275,77.49448
276,77.495705
277,77.49372
278,77.487656
279,77.44917
280,77.40896
281,77.42082
282,77.382866
283,77.38943
284,77.37194
285,77.318565
286,77.33838
287,77.35293
288,77.35124
289,77.25488
290,77.143875
291,77.11009
292,77.115845
293,77.14265
294,77.179855
295,77.23392
296,77.13399
297,77.03886
298,76.95802
299,76.9702
300,77.07301
301,77.18734
302,77.15711
303,77.08354
304,77.03425
305,76.99653
306,76.89898
307,76.86457
308,76.92228
309,77.00749
310,76.99503
311,76.94399
312,76.98848
313,76.96046
314,76.92574
315,76.89569
316,76.92905
317,76.99076
318,76.99857
319,76.98625
320,76.965836
321,77.00883
322,77.08062
323,77.0799
324,77.12394
325,77.15234
326,77.07329
327,77.113335
328,77.17263
329,77.19252
330,77.21223
331,77.24144
332,77.22905
333,77.20639
334,77.29005
335,77.328354
336,77.31936
337,77.224594
338,77.15499
339,77.09474
340,77.01736
341,77.003975
342,77.07333
343,77.20095
344,77.20986
345,77.10892
346,77.035706
347,76.96225
348,76.9699
349,76.89726
350,76.85577
351,76.882065
352,76.92118
353,76.91669
354,77.013
355,77.00108
356,76.992966
357,76.95026
358,76.85754
359,76.80188
360,76.797844
361,76.76539
362,76.71848
363,76.6764
364,76.6571
365,76.76856
366,76.78319
367,76.7677
368,76.83318
369,76.78451
370,76.70503
371,76.71
372,76.69673
373,76.68411
374,76.75549
375,76.9204
376,76.91514
377,76.86231
378,76.84974
379,76.86331
380,76.78168
381,76.75075
382,76.72915
383,76.76977
384,76.81215
385,76.78554
386,76.748276
387,76.716606
388,76.669754
389,76.537445
390,76.46086
391,76.413795
392,76.222824
393,76.10842
394,76.18558
395,76.23551
396,76.22912
397,76.158
398,76.04615
399,75.95176
400,75.929405
401,75.9371
402,76.040695
403,76.12403
404,76.11089
405,76.05078
406,76.09446
407,76.16542
408,76.21217
409,76.18789
410,76.219574
411,76.22321
412,76.15287
413,76.0869
414,76.01279
415,75.94638
416,75.96862
417,75.98823
418,76.01175
419,76.03838
420,76.0399
421,76.04727
422,76.0209
423,76.003975
424,75.927635
425,75.88545
426,75.838234
427,75.86953
428,75.93632
429,75.96558
430,75.97282
431,75.96211
432,75.93912
433,75.97316
434,76.010544
435,76.137184
436,76.21637
437,76.20512
438,76.17048
439,76.08726
440,76.16492
441,76.24442
442,76.25062
443,76.22468
444,76.206726
445,76.11598
446,76.13349
447,76.20183
448,76.16001
449,76.13463
450,76.18028
451,76.18756
452,76.1847
453,76.21217
454,76.135895
455,76.07997
456,75.97629
457,75.92306
458,75.9723
459,75.99585
460,75.93775
461,75.97381
462,75.89146
463,75.962204
464,75.9696
465,75.92035
466,75.942696
467,75.88682
468,75.89862
469,76.0138
470,76.02378
471,76.00057
472,75.97586
473,75.90321
474,75.75873
475,75.79873
476,75.90639
477,75.96469
478,75.998055
479,76.031296
480,75.9612
481,75.928085
482,75.90381
483,75.91426
484,75.94385
485,75.957436
486,76.01119
487,76.130974
488,76.21213
489,76.18399
490,76.099594
491,76.068054
492,76.06256
493,75.93167
494,75.84024
495,75.83602
496,75.83135
497,75.91898
498,75.86388
499,75.78015
500,75.72764
501,75.75411
502,75.66282
503,75.662056
504,75.64056
505,75.53587
506,75.43552
507,75.40601
508,75.41418
509,75.43834
510,75.425385
511,75.51135
512,75.31493
513,75.27818
514,75.38488
515,75.39514
516,75.366234
517,75.388855
518,75.401276
519,75.32077
520,75.310684
521,75.31313
522,75.24673
523,75.25832
524,75.31194
525,75.321724
526,75.30707
527,75.27118
528,75.29686
529,75.29394
530,75.25344
531,75.26441
532,75.292175
533,75.33391
534,75.34655
535,75.32593
536,75.276596
537,75.30912
538,75.24512
539,75.22081
540,75.18942
541,75.16162
542,75.173065
543,75.18123
544,75.20179
545,75.17949
546,75.09685
547,75.06215
548,75.10787
549,75.13544
550,75.186104
551,75.257416
552,75.20614
553,75.164734
554,75.11929
555,75.175354
556,75.27803
557,75.3573
558,75.295425
559,75.20417
560,75.18907
561,75.20428
562,75.20671
563,75.23183
564,75.31579
565,75.3461
566,75.31842
567,75.27989
568,75.32029
569,75.33839
570,75.34235
571,75.34063
572,75.38774
573,75.43659
574,75.41933
575,75.40984
576,75.39283
577,75.42132
578,75.42508
579,75.35871
580,75.330826
581,75.349335
582,75.29234
583,75.31827
584,75.327194
585,75.334656
586,75.32523
587,75.30966
588,75.31873
589,75.3815
590,75.417114
591,75.37784
592,75.31477
593,75.2033
594,75.180374
595,75.146576
596,75.1262
597,75.183655
598,75.22802
599,75.32671
600,75.369125
601,75.36674
602,75.32853
603,75.288956
604,75.34035
605,75.22906
606,75.12736
607,75.13777
608,75.19804
609,75.282585
610,75.369644
611,75.3851
612,75.33534
613,75.3077
614,75.29199
615,75.254425
616,75.21509
617,75.18671
618,75.18545
619,75.15059
620,75.12724
621,75.152374
622,75.13909
623,75.09528
624,75.1259
625,75.07751
626,75.00002
627,74.97902
628,74.95225
629,74.926895
630,74.96423
631,75.06744
632,75.050125
633,75.00251
634,75.01921
635,75.05723
636,74.970276
637,74.92968
638,74.91221
639,74.9673
640,75.01002
641,75.02031
642,75.032845
643,75.0299
644,75.03468
645,74.97343
646,74.93422
647,74.90789
648,74.81041
649,74.76675
650,74.85429
651,74.91967
652,74.92806
653,74.917595
654,74.86925
655,74.80177
656,74.81232
657,74.8419
658,74.93653
659,74.98536
660,74.99114
661,74.88318
662,74.908
663,74.9236
664,74.952385
665,74.91113
666,74.91696
667,74.93044
668,74.85442
669,74.7609
670,74.68114
671,74.63504
672,74.663086
673,74.693794
674,74.717224
